oxyhaemoglobin
scale: 0.43429448190325176
>>>>>Begin Spectral Data<<<<<
650	890.6
651	873.1
652	856.8
653	842.3
654	829
655	816.1
656	804.5
657	794.4
658	785
659	777.2
660	770.3
661	763.8
662	758.3
663	754.1
664	750.5
665	747
666	744.5
667	742.9
668	741.2
669	740.3
670	739.6
671	739.4
672	739.4
673	739.9
674	739.9
675	739.2
676	738.5
677	738
678	737.8
679	736.9
680	735.3
681	733.4
682	732.3
683	730.4
684	728.1
685	726.7
686	725.4
687	722.8
688	721.7
689	719.6
690	718.9
691	718.7
692	718.7
693	718.9
694	719.4
695	720.5
696	722.8
697	724.7
698	728.4
699	732.3
700	736.4
701	741
702	746.5
703	752.5
704	758.7
705	764.9
706	771.6
707	779.5
708	786.8
709	794.2
710	802.2
711	811.2
712	820.4
713	829.2
714	837.7
715	847.1
716	857.3
717	866.7
718	876.4
719	887.2
720	897.5
721	907.7
722	918
723	928.9
724	939.9
725	951.4
726	962.5
727	973.7
728	985.5
729	997.2
730	1009
731	1020.90
732	1033.10
733	1045.10
734	1057.30
735	1069.50
736	1081.89
737	1094.30
738	1107.41
739	1119.91
740	1132.50
741	1145.40
742	1158.29
743	1171.39
744	1184.80
745	1197.69
746	1210.61
747	1224.01
748	1237.59
749	1251.41
750	1264.90
751	1278.51
752	1292.10
753	1305.70
754	1319.29
755	1333.10
756	1348.09
757	1360.90
758	1375.20
759	1388.30
760	1403.31
761	1417.31
762	1431.61
763	1446.30
764	1460.60
765	1474.90
766	1489.20
767	1504.39
768	1518.39
769	1532.69
770	1546.90
771	1561.89
772	1576.60
773	1590.90
774	1605.41
775	1620.1
776	1634.70
777	1649.59
778	1664.10
779	1679.80
780	1694.31
781	1708.50
782	1723.00
783	1737.81
784	1752.5
785	1768.20
786	1782.41
787	1797.4
788	1812.6
789	1828.00
790	1842.80
791	1857.70
792	1872.39
793	1886.90
794	1902.4
795	1917.6
796	1931.80
797	1947.00
798	1962.19
799	1977.0
800	1991.90
801	2006.40
802	2021.2
803	2036.11
804	2050.89
805	2065.60
806	2080.50
807	2095.31
808	2109.61
809	2124.09
810	2138.80
811	2153.31
812	2167.61
813	2181.79
814	2195.91
815	2210.60
816	2225.10
817	2239.40
818	2253.40
819	2267.01
820	2281.49
821	2295.79
822	2309.40
823	2322.89
824	2337.19
825	2350.59
826	2364.80
827	2378.71
828	2392.50
829	2405.40
830	2418.70
831	2431.81
832	2445.00
833	2458.49
834	2472.10
835	2485.50
836	2497.89
837	2510.81
838	2523.50
839	2536.3
840	2548.80
841	2561.69
842	2574.11
843	2586
844	2598.0
845	2610.2
846	2622.21
847	2633.90
848	2645.9
849	2658.1
850	2669.41
851	2680.69
852	2692.00
853	2703.0
854	2714.10
855	2726.01
856	2735.91
857	2747.19
858	2757.8
859	2768.4
860	2778.69
861	2788.59
862	2798.31
863	2808.39
864	2818.80
865	2828.20
866	2837.20
867	2846.89
868	2856.10
869	2865.8
870	2875.19
871	2884.20
872	2892.5
873	2900.8
874	2910.0
875	2918.50
876	2925.80
877	2934.09
878	2942.20
879	2949.80
880	2957.09
881	2964.51
882	2971.21
883	2978.30
884	2985.90
885	2992.60
886	2998.79
887	3006.00
888	3011.90
889	3017.49
890	3024.10
891	3030.59
892	3036.10
893	3040.91
894	3046.69
895	3052.91
896	3057.69
897	3062.60
898	3067.00
899	3071.10
900	3076.60
901	3081.20
902	3085.39
903	3089.31
904	3092.69
905	3096.70
906	3100.11
907	3102.60
908	3106.81
909	3109.30
910	3110.91
911	3114.11
912	3117.40
913	3119.91
914	3122.01
915	3123.80
916	3125.69
917	3126.61
918	3127.69
919	3127.30
920	3128.41
921	3130.30
922	3131.19
923	3131.19
924	3131.19
925	3131.19
926	3131.61
927	3131.40
928	3130.50
929	3130.71
930	3129.60
931	3129.10
932	3128.41
933	3127.00
934	3125.39
935	3123.59
936	3120.81
937	3118.99
938	3118.09
939	3115.31
940	3112.29
941	3110.19
942	3108.19
943	3104.69
944	3100.29
945	3096.91
946	3095.00
947	3091.11
948	3087.01
949	3083.30
950	3078.69
951	3074.09
952	3069.00
953	3064.69
954	3060.00
955	3053.09
956	3047.79
957	3042.59
958	3038.40
959	3032.21
960	3025.69
961	3020.90
962	3015.40
963	3008.70
964	3002.29
965	2996.70
966	2991.40
967	2984.80
968	2976.00
969	2969.60
970	2962.21
971	2955.30
972	2948.21
973	2940.31
974	2931.61
975	2921.70
976	2913.39
977	2906.00
978	2898.19
979	2888.80
980	2880.51
981	2870.61
982	2861.40
983	2853
984	2843.21
985	2832.59
986	2822.30
987	2812.79
988	2802.20
989	2792.99
990	2782.40
991	2772.29
992	2760.59
993	2748.39
994	2737.80
995	2727.39
996	2713.80
997	2700.91
998	2692.00
999	2678.80
1000	2664.80
